path,name,speaker,gender,class
./clips/common_voice_ru_36531525.mp3,common_voice_ru_36531525.mp3,1df0889dc131917fcadc1f23a5ebfccc258d19c846c86f181253ebd2f4228a441bf95efd701990f481570128b479622aa04cb0dc5940fad90335f1df29c9833a,male,russian
./clips/common_voice_ru_36531529.mp3,common_voice_ru_36531529.mp3,1df0889dc131917fcadc1f23a5ebfccc258d19c846c86f181253ebd2f4228a441bf95efd701990f481570128b479622aa04cb0dc5940fad90335f1df29c9833a,male,russian
./clips/common_voice_ru_36531538.mp3,common_voice_ru_36531538.mp3,1df0889dc131917fcadc1f23a5ebfccc258d19c846c86f181253ebd2f4228a441bf95efd701990f481570128b479622aa04cb0dc5940fad90335f1df29c9833a,male,russian
./clips/common_voice_ru_36532504.mp3,common_voice_ru_36532504.mp3,5e02f92f638a372220e4f2f473f2f218d81aa126aee3a0e8ccc8db8af857e0f264ddd7b2bef9ef9a5dd2bef4ae9f70c2fb6fcfe5c6f0e2ed30a376987e1abaf5,nan,russian
./clips/common_voice_ru_36533067.mp3,common_voice_ru_36533067.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36533080.mp3,common_voice_ru_36533080.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36533086.mp3,common_voice_ru_36533086.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36533095.mp3,common_voice_ru_36533095.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36533102.mp3,common_voice_ru_36533102.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36534120.mp3,common_voice_ru_36534120.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36534122.mp3,common_voice_ru_36534122.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539547.mp3,common_voice_ru_36539547.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539564.mp3,common_voice_ru_36539564.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539659.mp3,common_voice_ru_36539659.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539666.mp3,common_voice_ru_36539666.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539669.mp3,common_voice_ru_36539669.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36539686.mp3,common_voice_ru_36539686.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36540599.mp3,common_voice_ru_36540599.mp3,1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa,nan,russian
./clips/common_voice_ru_36541327.mp3,common_voice_ru_36541327.mp3,97c5319cd514d32eb50cd74603812180c7b3490f47b4b0d9707e3deea8065ca804e03cb85b039bc57d6d2eed870e11bed62131379981e042bab54ca608965d28,nan,russian
./clips/common_voice_ru_36547650.mp3,common_voice_ru_36547650.mp3,2498b8f6d3f13d354d51c611bb86e5b8eea2eecdd511b64290ee099ddaab22f5b788656f3ec5a6b37a99cba301095f8aef0111520e7ff033a3edf8849b64a453,nan,russian
./clips/common_voice_ru_36556905.mp3,common_voice_ru_36556905.mp3,1d39d9e2654d52de0ff0c47807e2b885ad70ef59896a203d80722382b9a9b634b43a1483a31df43a4724b1c4f5744b274051324a6c1d739951986091a6b5d516,male,russian
./clips/common_voice_ru_36556923.mp3,common_voice_ru_36556923.mp3,1d39d9e2654d52de0ff0c47807e2b885ad70ef59896a203d80722382b9a9b634b43a1483a31df43a4724b1c4f5744b274051324a6c1d739951986091a6b5d516,male,russian
./clips/common_voice_ru_36556939.mp3,common_voice_ru_36556939.mp3,1d39d9e2654d52de0ff0c47807e2b885ad70ef59896a203d80722382b9a9b634b43a1483a31df43a4724b1c4f5744b274051324a6c1d739951986091a6b5d516,male,russian
./clips/common_voice_ru_36556956.mp3,common_voice_ru_36556956.mp3,1d39d9e2654d52de0ff0c47807e2b885ad70ef59896a203d80722382b9a9b634b43a1483a31df43a4724b1c4f5744b274051324a6c1d739951986091a6b5d516,male,russian
./clips/common_voice_ru_36558563.mp3,common_voice_ru_36558563.mp3,1652eb3f1dd759dda5512720526bd7874e9714a5e07461bc96675fa490568d3a85eae4417102e64ce2093aee6103dbe47858c0e16e58c7b313e38c28a873d74f,nan,russian
./clips/common_voice_ru_36558715.mp3,common_voice_ru_36558715.mp3,33e3e8c180722bfb16139b0c89a3decb3d255f38ea1270e3cf1c091529f5e92d372cff97fda6a5978f3ebe9ddec09b455943b07e431f7e3841870453407acdc8,male,russian
./clips/common_voice_ru_36558745.mp3,common_voice_ru_36558745.mp3,33e3e8c180722bfb16139b0c89a3decb3d255f38ea1270e3cf1c091529f5e92d372cff97fda6a5978f3ebe9ddec09b455943b07e431f7e3841870453407acdc8,male,russian
./clips/common_voice_ru_36578067.mp3,common_voice_ru_36578067.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578069.mp3,common_voice_ru_36578069.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578133.mp3,common_voice_ru_36578133.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578152.mp3,common_voice_ru_36578152.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578156.mp3,common_voice_ru_36578156.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578208.mp3,common_voice_ru_36578208.mp3,7f2d14c96e025f4986a0159df8e983272481ffd7d69ea113339e3c8f49cf674cab26f475e346760617e40b0102ad8584f446834fa930a241e9cd166c4f49b777,nan,russian
./clips/common_voice_ru_36578340.mp3,common_voice_ru_36578340.mp3,ee54f64996805990926a60fd9bce4faf5da5704942e5a758dbed6db9485ebade9cad003c020929014281657097c9ce49000dae231118f5d97985e0b20768cf3f,nan,russian
